0	0	0	0	0	0	0
0.100000000000000	0	0	0	0	0	0
0.200000000000000	0	0	0.0131111111111111	0	0	0
0.300000000000000	0.00131111111111111	0	0.0388888888888889	0	0	0
0.400000000000000	0.00520000000000000	0	0.0768888888888889	0	0	0
0.500000000000000	0.0128888888888889	0	0.126666666666667	0	0	0
0.600000000000000	0.0255555555555556	0	0.187777777777778	0	0	0
0.700000000000000	0.0443333333333333	0	0.259777777777778	0	0	0
0.800000000000000	0.0703111111111111	0	0.342222222222222	0	0	0
0.900000000000000	0.104533333333333	0	0.434666666666667	0	0	0
1	0.148000000000000	0	0.536666666666667	0	0	0
1.10000000000000	0.201666666666667	0	0.647777777777778	0	0	0
1.20000000000000	0.266444444444445	0	0.767555555555556	0	0	0
1.30000000000000	0.343200000000000	0	0.895555555555556	0	0	0
1.40000000000000	0.432755555555556	0	1.03133333333333	0	0	0
1.50000000000000	0.535888888888889	0	1.17444444444444	0	0	0
1.60000000000000	0.653333333333333	0	1.32444444444444	0	0	0
1.70000000000000	0.785777777777778	0	1.48088888888889	0	0	0
1.80000000000000	0.933866666666667	0	1.64333333333333	0	0	0
1.90000000000000	1.09820000000000	0	1.81133333333333	0	0	0
2	1.27933333333333	0	1.98444444444444	0	0	0
2.10000000000000	1.47777777777778	0	2.16222222222222	0	0	0
2.20000000000000	1.69400000000000	0	2.34422222222222	0	0	0
2.30000000000000	1.92842222222222	0	2.53000000000000	0	0	0
2.40000000000000	2.18142222222222	0	2.71911111111111	0	0	0
2.50000000000000	2.45333333333333	0	2.91111111111111	0	0	0
2.60000000000000	2.74444444444445	0	3.10555555555556	0	0	0
2.70000000000000	3.05500000000000	0	3.30200000000000	0	0	0
2.80000000000000	3.38520000000000	0	3.50000000000000	0	0	0
2.90000000000000	3.73520000000000	0	3.69911111111111	0	0	0
3	4.10511111111111	0	3.89888888888889	0	0	0
3.10000000000000	4.49500000000000	0	4.09888888888889	0	0	0
3.20000000000000	4.90488888888889	0	4.29866666666667	0	0	0
3.30000000000000	5.33475555555556	0	4.49777777777778	0	0	0
3.40000000000000	5.78453333333333	0	4.69577777777778	0	0	0
3.50000000000000	6.25411111111111	0	4.89222222222222	0	0	0
3.60000000000000	6.74333333333333	0	5.08666666666667	0	0	0
3.70000000000000	7.25200000000000	0	5.27866666666667	0	0	0
3.80000000000000	7.77986666666667	0	5.46777777777778	0	0	0
3.90000000000000	8.32664444444444	0	5.65355555555556	0	0	0
4	8.89200000000000	0	5.83555555555556	0	0	0
4.10000000000000	9.47555555555556	0	6.01333333333333	0	0	0
4.20000000000000	10.0768888888889	0	6.18644444444445	0	0	0
4.30000000000000	10.6955333333333	0	6.35444444444445	0	0	0
4.40000000000000	11.3309777777778	0	6.51688888888889	0	0	0
4.50000000000000	11.9826666666667	0	6.67333333333333	0	0	0
4.60000000000000	12.6500000000000	0	6.82333333333333	0	0	0
4.70000000000000	13.3323333333333	0	6.96644444444445	0	0	0
4.80000000000000	14.0289777777778	0	7.10222222222222	0	0	0
4.90000000000000	14.7392000000000	0	7.23022222222222	0	0	0
5.00000000000000	15.4622222222222	0	7.35000000000000	0	0	0
5.10000000000000	16.1972222222222	0	7.46111111111111	0	0	0
5.20000000000000	16.9433333333333	0	7.56311111111111	0	0	0
5.30000000000000	17.6996444444445	0	7.65555555555556	0	0	0
5.40000000000000	18.4652000000000	0	7.73800000000000	0	0	0
5.50000000000000	19.2390000000000	0	7.81000000000000	0	0	0
5.60000000000000	20.0200000000000	0	7.87111111111111	0	0	0
5.70000000000000	20.8071111111111	0	7.92088888888889	0	0	0
5.80000000000000	21.5992000000000	0	7.95888888888889	0	0	0
5.90000000000000	22.3950888888889	0	7.98466666666667	0	0	0
6.00000000000000	23.1935555555556	0	7.99777777777778	0	0	0
6.10000000000000	23.9933333333333	0	7.99777777777778	0	0	0
6.20000000000000	24.7931111111111	0	7.98422222222222	0	0	0
6.30000000000000	25.5915333333333	0	7.98422222222222	0	0	0
6.40000000000000	26.3899555555556	0	7.98422222222222	0	0	0
6.50000000000000	27.1883777777778	0	7.98422222222222	0	0	0
6.60000000000000	27.9868000000000	0	7.98422222222222	0	0	0
6.70000000000000	28.7852222222222	0	7.98422222222222	0	0	0
6.80000000000000	29.5836444444444	0	7.98422222222222	0	0	0
6.90000000000000	30.3820666666667	0	7.98422222222222	0	0	0
7.00000000000000	31.1804888888889	0	7.98422222222222	0	0	0
7.10000000000000	31.9789111111111	0	7.98422222222222	0	0	0
7.20000000000000	32.7773333333333	0	7.98422222222222	0	0	0
7.30000000000000	33.5757555555556	0	7.98422222222222	0	0	0
7.40000000000000	34.3741777777778	0	7.98422222222222	0	0	0
7.50000000000000	35.1726000000000	0	7.98422222222222	0	0	0
7.60000000000000	35.9710222222222	0	7.98422222222222	0	0	0
7.70000000000000	36.7694444444444	0	7.98422222222222	0	0	0
7.80000000000000	37.5678666666667	0	7.98422222222222	0	0	0
7.90000000000000	38.3662888888889	0	7.98422222222222	0	0	0
8.00000000000000	39.1647111111111	0	7.98422222222222	0	0	0
8.10000000000000	39.9631333333333	0	7.98422222222222	0	0	0
8.20000000000000	40.7615555555555	0	7.98422222222222	0	0	0
8.30000000000000	41.5599777777778	0	7.98422222222222	0	0	0
8.40000000000000	42.3584000000000	0	7.98422222222222	0	0	0
8.50000000000000	43.1568222222222	0	7.98422222222222	0	0	0
8.60000000000000	43.9552444444444	0	7.98422222222222	0	0	0
8.70000000000000	44.7536666666667	0	7.98422222222222	0	0	0
8.80000000000000	45.5520888888889	0	7.98422222222222	0	0	0
8.90000000000000	46.3505111111111	0	7.98422222222222	0	0	0
9	47.1489333333333	0	7.98422222222222	0	0	0
9.10000000000000	47.9473555555555	0	7.98422222222222	0	0	0
9.20000000000000	48.7457777777778	0	7.98422222222222	0	0	0
9	48	0	8	0	0	0
9.15238000000000	49.2190400000000	0	8	0	0	0
9.30476000000000	50.4380800000000	0	8	0	0	0
9.45714000000000	51.6571200000000	0	8	0	0	0
9.60952000000000	52.8761600000000	0	8	0	0	0
9.76190000000000	54.0952000000000	0	8	0	0	0
9.91428000000000	55.3142400000000	0	8	0	0	0
10.0666600000000	56.5332800000000	0	8	0	0	0
10.2190400000000	57.7523200000000	0	8	0	0	0
10.3714200000000	58.9713600000000	0	8	0	0	0
10.5238000000000	60.1904000000000	0	8	0	0	0
10.6761800000000	61.4094400000000	0	8	0	0	0
10.8285600000000	62.6284800000000	0	8	0	0	0
10.9809400000000	63.8476317453333	0	8.00146666666667	0	0	0
